Signal-1,Signal-2,Signal-3,Signal-4,Signal-5,Signal-6,Signal-7
3.0163294E7,-0.0264,0.0474,0.9885,125062.0,111626.0,117484.0
3.0163295E7,-0.0264,0.0474,0.9885,125062.0,111626.0,117484.0
3.0163296E7,-0.0264,0.0474,0.9885,125062.0,111626.0,117484.0
3.0163297E7,0.0425,0.0618,0.9729,125062.0,111626.0,117312.0
3.0163298E7,0.0425,0.0618,0.9729,125062.0,111626.0,117312.0
3.0163299E7,0.0425,0.0618,0.9729,124885.0,111626.0,117312.0
3.01633E7,-0.0269,0.0598,0.9949,124885.0,111384.0,117312.0
3.0163301E7,-0.0269,0.0598,0.9949,124885.0,111384.0,117312.0
3.0163302E7,-0.0269,0.0598,0.9949,124885.0,111384.0,117312.0
3.0163303E7,0.0498,0.0715,0.9722,124885.0,111384.0,117360.0
3.0163304E7,0.0498,0.0715,0.9722,124885.0,111384.0,117360.0
3.0163305E7,0.0498,0.0715,0.9722,124997.0,111384.0,117360.0
3.0163306E7,-0.0242,0.053,0.9817,124997.0,111404.0,117360.0
3.0163307E7,-0.0242,0.053,0.9817,124997.0,111404.0,117360.0
3.0163308E7,-0.0242,0.053,0.9817,124997.0,111404.0,117360.0
3.0163309E7,0.0483,0.0564,0.9778,124997.0,111404.0,117206.0
3.016331E7,0.0483,0.0564,0.9778,124997.0,111404.0,117206.0
3.0163311E7,0.0483,0.0564,0.9778,124884.0,111404.0,117206.0
3.0163312E7,-0.0334,0.0542,0.9888,124884.0,111237.0,117206.0
3.0163313E7,-0.0334,0.0542,0.9888,124884.0,111237.0,117206.0
3.0163314E7,-0.0334,0.0542,0.9888,124884.0,111237.0,117206.0
3.0163315E7,0.062,0.0569,0.9814,124884.0,111237.0,117197.0
3.0163316E7,0.062,0.0569,0.9814,124884.0,111237.0,117197.0
3.0163317E7,0.062,0.0569,0.9814,125062.0,111237.0,117197.0
3.0163318E7,-0.031,0.0625,0.9863,125062.0,111301.0,117197.0
3.0163319E7,-0.031,0.0625,0.9863,125062.0,111301.0,117197.0
3.016332E7,-0.031,0.0625,0.9863,125062.0,111301.0,117197.0
3.0163321E7,0.0486,0.0635,0.9753,125062.0,111301.0,117318.0
3.0163322E7,0.0486,0.0635,0.9753,125062.0,111301.0,117318.0
3.0163323E7,0.0486,0.0635,0.9753,125038.0,111301.0,117318.0
3.0163324E7,-0.033,0.0586,0.9805,125038.0,111215.0,117318.0
3.0163325E7,-0.033,0.0586,0.9805,125038.0,111215.0,117318.0
3.0163326E7,-0.033,0.0586,0.9805,125038.0,111215.0,117318.0
3.0163327E7,0.0518,0.0586,0.9744,125038.0,111215.0,117017.0
3.0163328E7,0.0518,0.0586,0.9744,125038.0,111215.0,117017.0
3.0163329E7,0.0518,0.0586,0.9744,124969.0,111215.0,117017.0
3.016333E7,-0.0305,0.0598,0.9885,124969.0,111069.0,117017.0
3.0163331E7,-0.0305,0.0598,0.9885,124969.0,111069.0,117017.0
3.0163332E7,-0.0305,0.0598,0.9885,124969.0,111069.0,117017.0
3.0163333E7,0.0535,0.0645,0.9778,124969.0,111069.0,117207.0
3.0163334E7,0.0535,0.0645,0.9778,124969.0,111069.0,117207.0
3.0163335E7,0.0535,0.0645,0.9778,125169.0,111069.0,117207.0
3.0163336E7,-0.0366,0.0608,0.9846,125169.0,111147.0,117207.0
3.0163337E7,-0.0366,0.0608,0.9846,125169.0,111147.0,117207.0
3.0163338E7,-0.0366,0.0608,0.9846,125169.0,111147.0,117207.0
3.0163339E7,0.0469,0.0566,0.9773,125169.0,110990.0,117072.0
3.016334E7,0.0469,0.0566,0.9773,125169.0,110990.0,117072.0
3.0163341E7,0.0469,0.0566,0.9773,125077.0,110990.0,117072.0
3.0163342E7,-0.0308,0.0598,0.989,125077.0,110990.0,117072.0
3.0163343E7,-0.0308,0.0598,0.989,125077.0,110990.0,117072.0
3.0163344E7,-0.0308,0.0598,0.989,125077.0,110990.0,117072.0
3.0163345E7,0.0564,0.0645,0.9717,125077.0,110952.0,117042.0
3.0163346E7,0.0564,0.0645,0.9717,125077.0,110952.0,117042.0
3.0163347E7,0.0564,0.0645,0.9717,125165.0,110952.0,117042.0
3.0163348E7,-0.0303,0.0627,0.9885,125165.0,110952.0,117042.0
3.0163349E7,-0.0303,0.0627,0.9885,125165.0,110952.0,117042.0
3.016335E7,-0.0303,0.0627,0.9885,125165.0,110952.0,117042.0
3.0163351E7,0.0654,0.0615,0.98,125165.0,110850.0,116936.0
3.0163352E7,0.0654,0.0615,0.98,125165.0,110850.0,116936.0
3.0163353E7,0.0654,0.0615,0.98,125113.0,110850.0,116936.0
3.0163354E7,-0.0349,0.0603,0.9919,125113.0,110850.0,116936.0
3.0163355E7,-0.0349,0.0603,0.9919,125113.0,110850.0,116936.0
3.0163356E7,-0.0349,0.0603,0.9919,125113.0,110850.0,116936.0
3.0163357E7,0.0508,0.0579,0.9954,125113.0,110890.0,116980.0
3.0163358E7,0.0508,0.0579,0.9954,125113.0,110890.0,116980.0
3.0163359E7,0.0508,0.0579,0.9954,125245.0,110890.0,116980.0
3.016336E7,-0.0259,0.0701,0.9827,125245.0,110890.0,116980.0
3.0163361E7,-0.0259,0.0701,0.9827,125245.0,110890.0,116980.0
3.0163362E7,-0.0259,0.0701,0.9827,125245.0,110890.0,116980.0
3.0163363E7,0.0408,0.0688,0.9724,125245.0,110707.0,116925.0
3.0163364E7,0.0408,0.0688,0.9724,125245.0,110707.0,116925.0
3.0163365E7,0.0408,0.0688,0.9724,125080.0,110707.0,116925.0
3.0163366E7,-0.0283,0.0574,0.9897,125080.0,110707.0,116925.0
3.0163367E7,-0.0283,0.0574,0.9897,125080.0,110707.0,116925.0
3.0163368E7,-0.0283,0.0574,0.9897,125080.0,110707.0,116925.0
3.0163369E7,0.0552,0.0596,0.9756,125080.0,110673.0,116718.0
3.016337E7,0.0552,0.0596,0.9756,125080.0,110673.0,116718.0
3.0163371E7,0.0552,0.0596,0.9756,125135.0,110673.0,116718.0
3.0163372E7,-0.0271,0.0635,0.98,125135.0,110673.0,116718.0
3.0163373E7,-0.0271,0.0635,0.98,125135.0,110673.0,116718.0
3.0163374E7,-0.0271,0.0635,0.98,125135.0,110673.0,116718.0
3.0163375E7,0.0554,0.0525,0.9839,125135.0,110720.0,116934.0
3.0163376E7,0.0554,0.0525,0.9839,125135.0,110720.0,116934.0
3.0163377E7,0.0554,0.0525,0.9839,125291.0,110720.0,116934.0
3.0163378E7,-0.0359,0.0615,0.9856,125291.0,110720.0,116934.0
3.0163379E7,-0.0359,0.0615,0.9856,125291.0,110720.0,116934.0
3.016338E7,-0.0359,0.0615,0.9856,125291.0,110720.0,116934.0
3.0163381E7,0.0654,0.0571,0.9744,125291.0,110478.0,116692.0
3.0163382E7,0.0654,0.0571,0.9744,125291.0,110478.0,116692.0
3.0163383E7,0.0654,0.0571,0.9744,125117.0,110478.0,116692.0
3.0163384E7,-0.0366,0.0552,0.9863,125117.0,110478.0,116692.0
3.0163385E7,-0.0366,0.0552,0.9863,125117.0,110478.0,116692.0
3.0163386E7,-0.0366,0.0552,0.9863,125117.0,110478.0,116692.0
3.0163387E7,0.0522,0.062,0.9805,125117.0,110555.0,116792.0
3.0163388E7,0.0522,0.062,0.9805,125117.0,110555.0,116792.0
3.0163389E7,0.0522,0.062,0.9805,125316.0,110555.0,116792.0
3.016339E7,-0.0286,0.0574,0.988,125316.0,110555.0,116792.0
3.0163391E7,-0.0286,0.0574,0.988,125316.0,110555.0,116792.0
3.0163392E7,-0.0286,0.0574,0.988,125316.0,110555.0,116792.0
3.0163393E7,0.05,0.0603,0.9727,125316.0,110417.0,116663.0
3.0163394E7,0.05,0.0603,0.9727,125316.0,110417.0,116663.0
3.0163395E7,0.05,0.0603,0.9727,125246.0,110417.0,116663.0
3.0163396E7,-0.0288,0.0466,0.9939,125246.0,110417.0,116663.0
3.0163397E7,-0.0288,0.0466,0.9939,125246.0,110417.0,116663.0
3.0163398E7,-0.0288,0.0466,0.9939,125246.0,110417.0,116663.0
3.0163399E7,0.0474,0.061,0.9795,125246.0,110323.0,116656.0
3.01634E7,0.0474,0.061,0.9795,125246.0,110323.0,116656.0
3.0163401E7,0.0474,0.061,0.9795,125245.0,110323.0,116656.0
3.0163402E7,-0.0244,0.0664,0.98,125245.0,110323.0,116656.0
3.0163403E7,-0.0244,0.0664,0.98,125245.0,110323.0,116656.0
3.0163404E7,-0.0244,0.0664,0.98,125245.0,110323.0,116656.0
3.0163405E7,0.0581,0.054,0.9795,125245.0,110250.0,116529.0
3.0163406E7,0.0581,0.054,0.9795,125245.0,110250.0,116529.0
3.0163407E7,0.0581,0.054,0.9795,125257.0,110250.0,116529.0
3.0163408E7,-0.0381,0.0461,0.9902,125257.0,110250.0,116529.0
3.0163409E7,-0.0381,0.0461,0.9902,125257.0,110250.0,116529.0
3.016341E7,-0.0381,0.0461,0.9902,125257.0,110250.0,116529.0
3.0163411E7,0.0647,0.0476,0.98,125257.0,110268.0,116586.0
3.0163412E7,0.0647,0.0476,0.98,125257.0,110268.0,116586.0
3.0163413E7,0.0647,0.0476,0.98,125369.0,110268.0,116586.0
3.0163414E7,-0.0315,0.0671,0.9783,125369.0,110268.0,116586.0
3.0163415E7,-0.0315,0.0671,0.9783,125369.0,110268.0,116586.0
3.0163416E7,-0.0315,0.0671,0.9783,125369.0,110268.0,116586.0
3.0163417E7,0.0547,0.0569,0.9822,125369.0,110195.0,116585.0
3.0163418E7,0.0547,0.0569,0.9822,125369.0,110195.0,116585.0
3.0163419E7,0.0547,0.0569,0.9822,125341.0,110195.0,116585.0
3.016342E7,-0.0283,0.0566,0.9822,125341.0,110195.0,116585.0
3.0163421E7,-0.0283,0.0566,0.9822,125341.0,110195.0,116585.0
3.0163422E7,-0.0283,0.0566,0.9822,125341.0,110195.0,116585.0
3.0163423E7,0.0591,0.0544,0.9741,125341.0,110014.0,116343.0
3.0163424E7,0.0591,0.0544,0.9741,125341.0,110014.0,116343.0
3.0163425E7,0.0591,0.0544,0.9741,125221.0,110014.0,116343.0
3.0163426E7,-0.0283,0.0608,0.9861,125221.0,110014.0,116343.0
3.0163427E7,-0.0283,0.0608,0.9861,125221.0,110014.0,116343.0
3.0163428E7,-0.0283,0.0608,0.9861,125221.0,110014.0,116343.0
