0.0583,0.0833,0.9507,123576,94007,104105
0.0583,0.0833,0.9507,123576,94007,104105
0.0583,0.0833,0.9507,123576,94007,104105
0.0566,0.1216,0.9338,123576,94007,104100
0.0566,0.1216,0.9338,123576,94007,104100
0.0566,0.1216,0.9338,123944,94007,104100
-0.0005,0.0144,1.0251,123944,94324,104100
-0.0005,0.0144,1.0251,123944,94324,104100
-0.0005,0.0144,1.0251,123944,94324,104100
-0.0305,0.0132,1.021,123944,94324,103800
-0.0305,0.0132,1.021,123944,94324,103800
-0.0305,0.0132,1.021,123553,94324,103800
0.0537,0.0815,0.9487,123553,93960,103800
0.0537,0.0815,0.9487,123553,93960,103800
0.0537,0.0815,0.9487,123553,93960,103800
0.0466,0.1201,0.9502,123553,93960,104257
0.0466,0.1201,0.9502,123553,93960,104257
0.0466,0.1201,0.9502,123865,93960,104257
-0.0117,0.0166,1.0242,123865,94151,104257
-0.0117,0.0166,1.0242,123865,94151,104257
-0.0117,0.0166,1.0242,123865,94151,104257
-0.0256,0.0164,1.0251,123865,94151,103513
-0.0256,0.0164,1.0251,123865,94151,103513
-0.0256,0.0164,1.0251,124128,94151,103513
0.0503,0.074,0.9604,124128,94871,103513
0.0503,0.074,0.9604,124128,94871,103513
0.0503,0.074,0.9604,124128,94871,103513
0.0417,0.1184,0.9517,124128,94871,104647
0.0417,0.1184,0.9517,124128,94871,104647
0.0417,0.1184,0.9517,123522,94871,104647
-0.001,0.0203,1.0132,123522,94293,104647
-0.001,0.0203,1.0132,123522,94293,104647
-0.001,0.0203,1.0132,123522,94293,104647
-0.0178,0.0098,1.0125,123522,94293,104637
-0.0178,0.0098,1.0125,123522,94293,104637
-0.0178,0.0098,1.0125,124165,94293,104637
0.0554,0.0818,0.9548,124165,95101,104637
0.0554,0.0818,0.9548,124165,95101,104637
0.0554,0.0818,0.9548,124165,95101,104637
0.0405,0.1191,0.939,124165,95101,104848
0.0405,0.1191,0.939,124165,95101,104848
0.0405,0.1191,0.939,123621,95101,104848
0.0032,0.0105,1.0132,123621,94617,104848
0.0032,0.0105,1.0132,123621,94617,104848
0.0032,0.0105,1.0132,123621,94617,104848
-0.0352,0.0181,1.0098,123621,94617,104619
-0.0352,0.0181,1.0098,123621,94617,104619
-0.0352,0.0181,1.0098,124132,94617,104619
0.0579,0.0903,0.9583,124132,94945,104619
0.0579,0.0903,0.9583,124132,94945,104619
0.0579,0.0903,0.9583,124132,94945,104619
0.0466,0.1108,0.948,124132,94945,104873
0.0466,0.1108,0.948,124132,94945,104873
0.0466,0.1108,0.948,123729,94945,104873
-0.009,0.0042,1.0186,123729,94611,104873
-0.009,0.0042,1.0186,123729,94611,104873
-0.009,0.0042,1.0186,123729,94611,104873
-0.0315,0.0249,1.0146,123729,94611,104527
-0.0315,0.0249,1.0146,123729,94611,104527
-0.0315,0.0249,1.0146,124064,94611,104527
0.0569,0.0969,0.9543,124064,94813,104527
0.0569,0.0969,0.9543,124064,94813,104527
0.0569,0.0969,0.9543,124064,94813,104527
0.0503,0.1118,0.9453,124064,94813,104772
0.0503,0.1118,0.9453,124064,94813,104772
0.0503,0.1118,0.9453,123730,94813,104772
-0.0049,0.0051,1.0251,123730,94538,104772
-0.0049,0.0051,1.0251,123730,94538,104772
-0.0049,0.0051,1.0251,123730,94538,104772
-0.0254,0.0203,1.01,123730,94538,104351
-0.0254,0.0203,1.01,123730,94538,104351
-0.0254,0.0203,1.01,123848,94538,104351
0.0569,0.0886,0.9541,123848,94572,104351
0.0569,0.0886,0.9541,123848,94572,104351
0.0569,0.0886,0.9541,123848,94572,104351
0.0403,0.1162,0.9548,123848,94572,104648
0.0403,0.1162,0.9548,123848,94572,104648
0.0403,0.1162,0.9548,123842,94572,104648
-0.0005,0.0139,1.0195,123842,94561,104648
-0.0005,0.0139,1.0195,123842,94561,104648
-0.0005,0.0139,1.0195,123842,94561,104648
-0.0242,0.0186,1.0107,123842,94561,104402
-0.0242,0.0186,1.0107,123842,94561,104402
-0.0242,0.0186,1.0107,123834,94561,104402
0.0496,0.0769,0.9565,123834,94487,104402
0.0496,0.0769,0.9565,123834,94487,104402
0.0496,0.0769,0.9565,123834,94487,104402
0.041,0.1123,0.9497,123834,94487,104478
0.041,0.1123,0.9497,123834,94487,104478
0.041,0.1123,0.9497,123783,94487,104478
0.0071,0.0225,1.0232,123783,94437,104478
0.0071,0.0225,1.0232,123783,94437,104478
0.0071,0.0225,1.0232,123783,94437,104478
-0.021,0.0203,1.0107,123783,94437,104341
-0.021,0.0203,1.0107,123783,94437,104341
-0.021,0.0203,1.0107,123786,94437,104341
0.053,0.0718,0.958,123786,94392,104341
0.053,0.0718,0.958,123786,94392,104341
0.053,0.0718,0.958,123786,94392,104341
0.0273,0.1121,0.948,123786,94392,104381
0.0273,0.1121,0.948,123786,94392,104381
0.0273,0.1121,0.948,123793,94392,104381
0.0061,0.0295,1.0146,123793,94399,104381
0.0061,0.0295,1.0146,123793,94399,104381
0.0061,0.0295,1.0146,123793,94399,104381
-0.0183,0.0237,1.0156,123793,94399,104368
-0.0183,0.0237,1.0156,123793,94399,104368
-0.0183,0.0237,1.0156,123816,94399,104368
0.0369,0.0598,0.9678,123816,94374,104368
0.0369,0.0598,0.9678,123816,94374,104368
0.0369,0.0598,0.9678,123816,94374,104368
0.0308,0.1113,0.9453,123816,94374,104333
0.0308,0.1113,0.9453,123816,94374,104333
0.0308,0.1113,0.9453,123673,94374,104333
0.0117,0.0339,1.0066,123673,94267,104333
0.0117,0.0339,1.0066,123673,94267,104333
0.0117,0.0339,1.0066,123673,94267,104333
-0.0225,0.0239,1.0044,123673,94267,104255
-0.0225,0.0239,1.0044,123673,94267,104255
-0.0225,0.0239,1.0044,123817,94267,104255
0.0444,0.0652,0.9595,123817,94336,104255
0.0444,0.0652,0.9595,123817,94336,104255
0.0444,0.0652,0.9595,123817,94336,104255
0.0476,0.1111,0.9438,123817,94336,104303
0.0476,0.1111,0.9438,123817,94336,104303
0.0476,0.1111,0.9438,123611,94336,104303
0.0137,0.0315,1.0002,123611,94164,104303
0.0137,0.0315,1.0002,123611,94164,104303
0.0137,0.0315,1.0002,123611,94164,104303
-0.0381,0.019,1.0208,123611,94164,104107
-0.0381,0.019,1.0208,123611,94164,104107
-0.0381,0.019,1.0208,123860,94164,104107
0.052,0.0647,0.9761,123860,94316,104107
0.052,0.0647,0.9761,123860,94316,104107
0.052,0.0647,0.9761,123860,94316,104107
0.0559,0.1179,0.9351,123860,94316,104310
0.0559,0.1179,0.9351,123860,94316,104310
0.0559,0.1179,0.9351,123660,94316,104310
-0.002,0.022,1.0093,123660,94146,104310
-0.002,0.022,1.0093,123660,94146,104310
-0.002,0.022,1.0093,123660,94146,104310
-0.0437,0.012,1.0269,123660,94146,104008
-0.0437,0.012,1.0269,123660,94146,104008
-0.0437,0.012,1.0269,123755,94146,104008
0.0518,0.0774,0.9597,123755,94171,104008
0.0518,0.0774,0.9597,123755,94171,104008
0.0518,0.0774,0.9597,123755,94171,104008
0.0696,0.1199,0.9375,123755,94171,104206
0.0696,0.1199,0.9375,123755,94171,104206
0.0696,0.1199,0.9375,123634,94171,104206
-0.0234,0.0134,1.0208,123634,94058,104206
-0.0234,0.0134,1.0208,123634,94058,104206
-0.0234,0.0134,1.0208,123634,94058,104206
-0.0386,0.0103,1.0186,123634,94058,103920
-0.0386,0.0103,1.0186,123634,94058,103920
-0.0386,0.0103,1.0186,123720,94058,103920
0.0701,0.0847,0.9556,123720,94069,103920
0.0701,0.0847,0.9556,123720,94069,103920
0.0701,0.0847,0.9556,123720,94069,103920
0.0564,0.123,0.9363,123720,94069,104090
0.0564,0.123,0.9363,123720,94069,104090
0.0564,0.123,0.9363,123624,94069,104090
-0.0151,0.0137,1.03,123624,93982,104090
-0.0151,0.0137,1.03,123624,93982,104090
-0.0151,0.0137,1.03,123624,93982,104090
-0.031,0.0183,1.0142,123624,93982,103920
-0.031,0.0183,1.0142,123624,93982,103920
-0.031,0.0183,1.0142,123741,93982,103920
0.0723,0.0757,0.9529,123741,94036,103920
0.0723,0.0757,0.9529,123741,94036,103920
0.0723,0.0757,0.9529,123741,94036,103920
0.0466,0.1196,0.9412,123741,94036,103985
0.0466,0.1196,0.9412,123741,94036,103985
0.0466,0.1196,0.9412,123579,94036,103985
-0.0259,0.0144,1.0334,123579,93886,103985
-0.0259,0.0144,1.0334,123579,93886,103985
-0.0259,0.0144,1.0334,123579,93886,103985
-0.0146,0.0244,1.001,123579,93886,103871
-0.0146,0.0244,1.001,123579,93886,103871
-0.0146,0.0244,1.001,123732,93886,103871
0.0637,0.0854,0.9487,123732,93966,103871
0.0637,0.0854,0.9487,123732,93966,103871
0.0637,0.0854,0.9487,123732,93966,103871
0.0303,0.0894,0.9629,123732,93966,105408
0.0303,0.0894,0.9629,123732,93966,105408
0.0303,0.0894,0.9629,123669,93966,105408
-0.0159,0.0063,1.033,123669,94654,105408
-0.0159,0.0063,1.033,123669,94654,105408
-0.0159,0.0063,1.033,123669,94654,105408
-0.0212,0.0396,0.9932,123669,94654,104858
-0.0212,0.0396,0.9932,123669,94654,104858
-0.0212,0.0396,0.9932,124008,94654,104858
0.0671,0.0815,0.9382,124008,95034,104858
0.0671,0.0815,0.9382,124008,95034,104858
0.0671,0.0815,0.9382,124008,95034,104858
0.0266,0.1094,0.9412,124008,95034,104858
0.0266,0.1094,0.9412,124008,95034,104858
0.0266,0.1094,0.9412,123490,95034,104858
-0.0002,0.01,1.0164,123490,94611,104841
-0.0002,0.01,1.0164,123490,94611,104841
-0.0002,0.01,1.0164,123490,94611,104841
-0.0154,0.0396,0.9958,123490,94611,104841
-0.0154,0.0396,0.9958,123490,94611,104841
-0.0154,0.0396,0.9958,124085,94611,104841
0.0537,0.075,0.96,124085,95004,104922
0.0537,0.075,0.96,124085,95004,104922
0.0537,0.075,0.96,124085,95004,104922
0.0317,0.095,0.9668,124085,95004,104922
0.0317,0.095,0.9668,124085,95004,104922
0.0317,0.095,0.9668,123757,95004,104922
-0.0088,0.0005,1.0288,123757,94737,105010
-0.0088,0.0005,1.0288,123757,94737,105010
-0.0088,0.0005,1.0288,123757,94737,105010
-0.0112,0.0322,1.0032,123757,94737,105010
-0.0112,0.0322,1.0032,123757,94737,105010
-0.0112,0.0322,1.0032,123832,94737,105010
0.0623,0.0862,0.9556,123832,94728,104699
0.0623,0.0862,0.9556,123832,94728,104699
0.0623,0.0862,0.9556,123832,94728,104699
0.0273,0.1118,0.9583,123832,94728,104699
0.0273,0.1118,0.9583,123832,94728,104699
