0.0757,0.0879,0.9578,132641,92620,106573
0.0757,0.0879,0.9578,132641,92620,106573
0.0757,0.0879,0.9578,132641,92620,106573
-0.0596,0.0315,0.9971,132641,92550,106573
-0.0596,0.0315,0.9971,132641,92550,106573
-0.0596,0.0315,0.9971,132603,92550,106573
0.0566,0.0842,0.9688,132603,92550,106515
0.0566,0.0842,0.9688,132603,92550,106515
0.0566,0.0842,0.9688,132603,92550,106515
-0.0513,0.0159,1.0068,132603,92522,106515
-0.0513,0.0159,1.0068,132603,92522,106515
-0.0513,0.0159,1.0068,132556,92522,106515
0.0779,0.0857,0.9553,132556,92522,106416
0.0779,0.0857,0.9553,132556,92522,106416
0.0779,0.0857,0.9553,132556,92522,106416
-0.0747,0.0291,1.0061,132556,92416,106416
-0.0747,0.0291,1.0061,132556,92416,106416
-0.0747,0.0291,1.0061,132590,92416,106416
0.0535,0.084,0.9729,132590,92416,106400
0.0535,0.084,0.9729,132590,92416,106400
0.0535,0.084,0.9729,132590,92416,106400
-0.052,0.0173,0.9995,132590,92441,106400
-0.052,0.0173,0.9995,132590,92441,106400
-0.052,0.0173,0.9995,132539,92441,106400
0.0898,0.094,0.9475,132539,92441,106298
0.0898,0.094,0.9475,132539,92441,106298
0.0898,0.094,0.9475,132539,92441,106298
-0.0601,0.0278,1.0095,132539,92343,106298
-0.0601,0.0278,1.0095,132539,92343,106298
-0.0601,0.0278,1.0095,132576,92343,106298
0.0415,0.0728,0.9641,132576,92343,106317
0.0415,0.0728,0.9641,132576,92343,106317
0.0415,0.0728,0.9641,132576,92343,106317
-0.0325,0.0286,1.0059,132576,92393,106317
-0.0325,0.0286,1.0059,132576,92393,106317
-0.0325,0.0286,1.0059,132496,92393,106317
0.0557,0.0923,0.9595,132496,92393,106190
0.0557,0.0923,0.9595,132496,92393,106190
0.0557,0.0923,0.9595,132496,92393,106190
-0.0466,0.0293,1.0049,132496,92247,106190
-0.0466,0.0293,1.0049,132496,92247,106190
-0.0466,0.0293,1.0049,132533,92247,106190
0.0359,0.0774,0.9653,132533,92247,106220
0.0359,0.0774,0.9653,132533,92247,106220
0.0359,0.0774,0.9653,132533,92247,106220
-0.0286,0.031,1.0007,132533,92319,106220
-0.0286,0.031,1.0007,132533,92319,106220
-0.0286,0.031,1.0007,132427,92319,106220
0.0496,0.0906,0.9668,132427,92319,106015
0.0496,0.0906,0.9668,132427,92319,106015
0.0496,0.0906,0.9668,132427,92319,106015
-0.0513,0.0232,1.0015,132427,92098,106015
-0.0513,0.0232,1.0015,132427,92098,106015
-0.0513,0.0232,1.0015,132532,92098,106015
0.064,0.082,0.9563,132532,92098,106133
0.064,0.082,0.9563,132532,92098,106133
0.064,0.082,0.9563,132532,92098,106133
-0.0378,0.0215,1.0032,132532,92224,106133
-0.0378,0.0215,1.0032,132532,92224,106133
-0.0378,0.0215,1.0032,132365,92224,106133
0.0706,0.0894,0.9568,132365,92224,105856
0.0706,0.0894,0.9568,132365,92224,105856
0.0706,0.0894,0.9568,132365,92224,105856
-0.0588,0.0217,1.0083,132365,91971,105856
-0.0588,0.0217,1.0083,132365,91971,105856
-0.0588,0.0217,1.0083,132529,91971,105856
0.0735,0.0911,0.9614,132529,91971,105996
0.0735,0.0911,0.9614,132529,91971,105996
0.0735,0.0911,0.9614,132529,91971,105996
-0.0437,0.0295,0.9971,132529,92101,105996
-0.0437,0.0295,0.9971,132529,92101,105996
-0.0437,0.0295,0.9971,132335,92101,105996
0.0557,0.0884,0.9653,132335,92101,105703
