Signal-1,Signal-2,Signal-3,Signal-4,Signal-5,Signal-6,Signal-7
3.5473484E7,-0.062,0.0483,0.9856,127273.0,116864.0,121906.0
3.5473485E7,-0.062,0.0483,0.9856,126995.0,116864.0,121906.0
3.5473486E7,0.0886,0.0806,0.9568,126995.0,116571.0,121906.0
3.5473487E7,0.0886,0.0806,0.9568,126995.0,116571.0,121906.0
3.5473488E7,0.0886,0.0806,0.9568,126995.0,116571.0,121906.0
3.5473489E7,-0.0601,0.0381,0.9985,126995.0,116571.0,121762.0
3.547349E7,-0.0601,0.0381,0.9985,126995.0,116571.0,121762.0
3.5473491E7,-0.0601,0.0381,0.9985,127061.0,116571.0,121762.0
3.5473492E7,0.0828,0.0684,0.9636,127061.0,116546.0,121762.0
3.5473493E7,0.0828,0.0684,0.9636,127061.0,116546.0,121762.0
3.5473494E7,0.0828,0.0684,0.9636,127061.0,116546.0,121762.0
3.5473495E7,-0.0552,0.0388,0.9951,127061.0,116546.0,121855.0
3.5473496E7,-0.0552,0.0388,0.9951,127061.0,116546.0,121855.0
3.5473497E7,-0.0552,0.0388,0.9951,127308.0,116546.0,121855.0
3.5473498E7,0.0774,0.075,0.9758,127308.0,116671.0,121855.0
3.5473499E7,0.0774,0.075,0.9758,127308.0,116671.0,121855.0
3.54735E7,0.0774,0.075,0.9758,127308.0,116671.0,121855.0
3.5473501E7,-0.0605,0.0396,1.0083,127308.0,116671.0,121920.0
3.5473502E7,-0.0605,0.0396,1.0083,127308.0,116671.0,121920.0
3.5473503E7,-0.0605,0.0396,1.0083,127274.0,116671.0,121920.0
3.5473504E7,0.0923,0.0803,0.9636,127274.0,116552.0,121920.0
3.5473505E7,0.0923,0.0803,0.9636,127274.0,116552.0,121920.0
3.5473506E7,0.0923,0.0803,0.9636,127274.0,116552.0,121920.0
3.5473507E7,-0.054,0.0442,0.9946,127274.0,116552.0,121733.0
3.5473508E7,-0.054,0.0442,0.9946,127274.0,116552.0,121733.0
3.5473509E7,-0.054,0.0442,0.9946,127193.0,116552.0,121733.0
3.547351E7,0.0894,0.0764,0.9702,127193.0,116380.0,121733.0
3.5473511E7,0.0894,0.0764,0.9702,127193.0,116380.0,121733.0
3.5473512E7,0.0894,0.0764,0.9702,127193.0,116380.0,121733.0
